stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000227507	9606.ENSP00000276925	CCND1	CDKN2B	9606	0.974	0	0	0	0	0	0.9	0.758
9606.ENSP00000227507	9606.ENSP00000262662	CCND1	CDKN2C	9606	0.989	0	0	0	0	0.627	0.9	0.74
9606.ENSP00000227507	9606.ENSP00000413720	CCND1	CDKN1C	9606	0.994	0	0	0	0.098	0.842	0.9	0.633
9606.ENSP00000227507	9606.ENSP00000405330	CCND1	ESR1	9606	0.997	0	0	0	0.069	0.625	0.75	0.971
9606.ENSP00000227507	9606.ENSP00000228872	CCND1	CDKN1B	9606	0.999	0	0	0	0.098	0.991	0.9	0.992
9606.ENSP00000228606	9606.ENSP00000369442	CYP27B1	KL	9606	0.701	0	0	0	0.058	0	0	0.695
9606.ENSP00000228872	9606.ENSP00000381185	CDKN1B	BCL2	9606	0.702	0	0	0	0.126	0	0	0.673
9606.ENSP00000228872	9606.ENSP00000497069	CDKN1B	IGF1R	9606	0.732	0	0	0	0.065	0.25	0	0.649
9606.ENSP00000228872	9606.ENSP00000376943	CDKN1B	BCL2L11	9606	0.748	0	0	0	0.14	0	0	0.719
9606.ENSP00000228872	9606.ENSP00000498750	CDKN1B	CCNH	9606	0.75	0	0	0	0.06	0	0.4	0.592
9606.ENSP00000228872	9606.ENSP00000262133	CDKN1B	RBL2	9606	0.796	0	0	0	0.113	0.102	0.5	0.549
9606.ENSP00000228872	9606.ENSP00000303706	CDKN1B	CDC25A	9606	0.817	0	0	0	0.11	0	0.5	0.622
9606.ENSP00000228872	9606.ENSP00000361021	CDKN1B	PTEN	9606	0.834	0	0	0	0.06	0	0	0.831
9606.ENSP00000228872	9606.ENSP00000478887	CDKN1B	MYC	9606	0.855	0	0	0	0.101	0.328	0	0.78
9606.ENSP00000228872	9606.ENSP00000276925	CDKN1B	CDKN2B	9606	0.859	0	0	0	0	0.049	0.5	0.727
9606.ENSP00000228872	9606.ENSP00000341351	CDKN1B	DCAF5	9606	0.901	0	0	0	0.06	0	0.9	0
9606.ENSP00000228872	9606.ENSP00000355958	CDKN1B	DTL	9606	0.924	0	0	0	0	0.126	0.9	0.205
9606.ENSP00000228872	9606.ENSP00000413720	CDKN1B	CDKN1C	9606	0.946	0	0	0	0.047	0	0.9	0.483
9606.ENSP00000228872	9606.ENSP00000262662	CDKN1B	CDKN2C	9606	0.956	0	0	0	0.047	0.049	0.5	0.915
9606.ENSP00000228872	9606.ENSP00000375892	CDKN1B	AKT2	9606	0.956	0	0	0	0	0.047	0.9	0.577
9606.ENSP00000228872	9606.ENSP00000261254	CDKN1B	CCND2	9606	0.999	0	0	0	0.098	0.994	0.9	0.707
9606.ENSP00000230658	9606.ENSP00000340874	ISL1	MEF2C	9606	0.717	0	0	0	0	0	0	0.717
9606.ENSP00000230658	9606.ENSP00000370421	ISL1	PDX1	9606	0.719	0	0	0	0.073	0.085	0	0.695
9606.ENSP00000230658	9606.ENSP00000325819	ISL1	NR2F1	9606	0.723	0	0	0	0.083	0.292	0	0.608
9606.ENSP00000230658	9606.ENSP00000380432	ISL1	INS	9606	0.743	0	0	0	0.138	0	0	0.714
9606.ENSP00000230658	9606.ENSP00000295108	ISL1	NEUROD1	9606	0.83	0	0	0	0.141	0.048	0	0.809
9606.ENSP00000230658	9606.ENSP00000368014	ISL1	PAX4	9606	0.836	0	0	0	0.077	0.091	0	0.821
9606.ENSP00000230658	9606.ENSP00000295886	ISL1	NKX6-1	9606	0.877	0	0	0	0.064	0.049	0	0.873
9606.ENSP00000230658	9606.ENSP00000242462	ISL1	NEUROG3	9606	0.896	0	0	0	0.087	0.048	0	0.89
9606.ENSP00000230658	9606.ENSP00000306772	ISL1	LDB2	9606	0.965	0	0	0	0.042	0.399	0	0.944
9606.ENSP00000231228	9606.ENSP00000412237	IL12B	IL10	9606	0.725	0	0	0	0.147	0	0.4	0.507
9606.ENSP00000231228	9606.ENSP00000431885	IL12B	TYK2	9606	0.769	0	0	0	0.055	0	0.54	0.513
9606.ENSP00000231228	9606.ENSP00000369293	IL12B	IL2RA	9606	0.828	0	0	0.267	0.154	0	0.65	0.3
9606.ENSP00000231228	9606.ENSP00000321345	IL12B	IL23R	9606	0.986	0	0	0	0.118	0.926	0.65	0.464
9606.ENSP00000231461	9606.ENSP00000480132	ST8SIA4	NCAM1	9606	0.954	0	0	0	0.103	0	0.75	0.811
9606.ENSP00000233627	9606.ENSP00000377033	NDUFS7	ATP5MC1	9606	0.802	0.058	0	0	0.639	0	0	0.464
9606.ENSP00000233627	9606.ENSP00000379430	NDUFS7	NDUFAF6	9606	0.861	0	0	0	0.066	0	0.5	0.727
9606.ENSP00000233627	9606.ENSP00000339720	NDUFS7	NDUFA4	9606	0.983	0	0	0	0.18	0.335	0.925	0.641
9606.ENSP00000233627	9606.ENSP00000296597	NDUFS7	NDUFAF2	9606	0.985	0	0	0	0.108	0.487	0.838	0.83
9606.ENSP00000233627	9606.ENSP00000419087	NDUFS7	NDUFB2	9606	0.996	0	0	0	0.226	0.812	0.967	0.431
9606.ENSP00000233627	9606.ENSP00000260361	NDUFS7	NDUFAF1	9606	0.996	0	0	0	0.13	0.499	0.967	0.769
9606.ENSP00000233627	9606.ENSP00000483888	NDUFS7	NDUFB1	9606	0.996	0	0	0	0.26	0.894	0.9	0.649
9606.ENSP00000233627	9606.ENSP00000441126	NDUFS7	NDUFC1	9606	0.997	0	0	0	0.269	0.825	0.967	0.524
9606.ENSP00000233627	9606.ENSP00000354728	NDUFS7	MT-ND4L	9606	0.997	0	0	0	0.103	0.947	0.851	0.743
9606.ENSP00000233627	9606.ENSP00000354665	NDUFS7	MT-ND6	9606	0.998	0	0	0	0	0.894	0.851	0.91
9606.ENSP00000233627	9606.ENSP00000330737	NDUFS7	NDUFA12	9606	0.999	0	0	0	0.895	0.999	0.967	0.8
9606.ENSP00000233627	9606.ENSP00000354813	NDUFS7	MT-ND5	9606	0.999	0.095	0	0.256	0.67	0.993	0.979	0.928
9606.ENSP00000233627	9606.ENSP00000266544	NDUFS7	NDUFA9	9606	0.999	0	0	0	0.883	0.999	0.944	0.967
9606.ENSP00000233627	9606.ENSP00000417142	NDUFS7	NDUFA5	9606	0.999	0	0	0	0.817	0.999	0.967	0.749
9606.ENSP00000233627	9606.ENSP00000299166	NDUFS7	NDUFB8	9606	0.999	0	0	0	0.894	0.972	0.967	0.814
9606.ENSP00000233627	9606.ENSP00000482543	NDUFS7	NDUFA6	9606	0.999	0	0	0	0.493	0.999	0.967	0.748
9606.ENSP00000233627	9606.ENSP00000274137	NDUFS7	NDUFS6	9606	0.999	0	0	0	0.758	0.995	0.967	0.943
9606.ENSP00000233627	9606.ENSP00000276062	NDUFS7	NDUFB11	9606	0.999	0	0	0	0.945	0.956	0.967	0.616
9606.ENSP00000233627	9606.ENSP00000407336	NDUFS7	NDUFB3	9606	0.999	0	0	0	0.567	0.969	0.967	0.64
9606.ENSP00000233627	9606.ENSP00000458770	NDUFS7	NDUFAB1	9606	0.999	0	0	0	0.424	0.991	0.967	0.589
9606.ENSP00000233627	9606.ENSP00000392709	NDUFS7	NDUFS1	9606	0.999	0.111	0	0	0.831	0.999	0.967	0.994
9606.ENSP00000233627	9606.ENSP00000327268	NDUFS7	NDUFV2	9606	0.999	0.111	0	0	0.849	0.995	0.967	0.991
9606.ENSP00000233627	9606.ENSP00000355206	NDUFS7	MT-ND3	9606	0.999	0.111	0	0.282	0.691	0.994	0.979	0.95
9606.ENSP00000233627	9606.ENSP00000354961	NDUFS7	MT-ND4	9606	0.999	0.111	0	0.236	0.744	0.994	0.979	0.86
9606.ENSP00000233627	9606.ENSP00000281031	NDUFS7	NDUFC2	9606	0.999	0	0	0	0.566	0.936	0.944	0.712
9606.ENSP00000233627	9606.ENSP00000423673	NDUFS7	NDUFA13	9606	0.999	0	0	0	0.99	0.999	0.967	0.749
9606.ENSP00000233627	9606.ENSP00000259037	NDUFS7	NDUFB5	9606	0.999	0	0	0	0.715	0.969	0.967	0.738
9606.ENSP00000233627	9606.ENSP00000362873	NDUFS7	NDUFA8	9606	0.999	0	0	0	0.974	0.993	0.967	0.644
9606.ENSP00000233627	9606.ENSP00000356972	NDUFS7	NDUFS2	9606	0.999	0.111	0.887	0.514	0.862	0.999	0.967	0.998
9606.ENSP00000233627	9606.ENSP00000362058	NDUFS7	NDUFS5	9606	0.999	0	0	0	0.737	0.998	0.9	0.611
9606.ENSP00000233627	9606.ENSP00000252102	NDUFS7	NDUFA2	9606	0.999	0	0	0	0.651	0.999	0.967	0.834
9606.ENSP00000233627	9606.ENSP00000268668	NDUFS7	NDUFB10	9606	0.999	0	0	0	0.925	0.959	0.967	0.727
9606.ENSP00000233627	9606.ENSP00000346196	NDUFS7	NDUFV3	9606	0.999	0	0	0	0.332	0.945	0.967	0.505
9606.ENSP00000233627	9606.ENSP00000369176	NDUFS7	NDUFB6	9606	0.999	0	0	0	0.615	0.93	0.967	0.715
9606.ENSP00000233627	9606.ENSP00000358272	NDUFS7	NDUFAF4	9606	0.999	0	0	0	0.055	0.994	0.838	0.845
9606.ENSP00000233627	9606.ENSP00000315774	NDUFS7	NDUFS8	9606	0.999	0.111	0	0.36	0.992	0.999	0.967	0.999
9606.ENSP00000233627	9606.ENSP00000252711	NDUFS7	NDUFA10	9606	0.999	0	0	0	0.619	0.959	0.967	0.774
9606.ENSP00000233627	9606.ENSP00000360492	NDUFS7	NDUFA1	9606	0.999	0	0	0	0.268	0.913	0.967	0.783
9606.ENSP00000233627	9606.ENSP00000389160	NDUFS7	NDUFA11	9606	0.999	0	0	0	0.925	0.998	0.944	0.89
9606.ENSP00000233627	9606.ENSP00000296684	NDUFS7	NDUFS4	9606	0.999	0	0	0	0.751	0.995	0.967	0.932
9606.ENSP00000233627	9606.ENSP00000323076	NDUFS7	NDUFAF3	9606	0.999	0	0	0	0.377	0.994	0.838	0.802
9606.ENSP00000233627	9606.ENSP00000301457	NDUFS7	NDUFA7	9606	0.999	0	0	0	0.795	0.931	0.967	0.8
9606.ENSP00000233627	9606.ENSP00000355046	NDUFS7	MT-ND2	9606	0.999	0.095	0	0	0.622	0.988	0.979	0.76
9606.ENSP00000233627	9606.ENSP00000354687	NDUFS7	MT-ND1	9606	0.999	0.111	0	0.457	0.755	0.994	0.979	0.875
9606.ENSP00000233627	9606.ENSP00000263774	NDUFS7	NDUFS3	9606	0.999	0.111	0	0.361	0.927	0.999	0.967	0.997
9606.ENSP00000233627	9606.ENSP00000497587	NDUFS7	NDUFV1	9606	0.999	0.111	0	0	0.985	0.997	0.979	0.997
9606.ENSP00000233627	9606.ENSP00000418438	NDUFS7	NDUFA3	9606	0.999	0	0	0	0.919	0.921	0.967	0.727
9606.ENSP00000233627	9606.ENSP00000276689	NDUFS7	NDUFB9	9606	0.999	0	0	0	0.973	0.993	0.967	0.812
9606.ENSP00000238156	9606.ENSP00000418695	CCDC92	PSMD6	9606	0.789	0	0	0	0	0.789	0	0
9606.ENSP00000238156	9606.ENSP00000441405	CCDC92	ZNF664	9606	0.798	0	0	0	0.045	0.045	0	0.797
9606.ENSP00000241014	9606.ENSP00000381070	MAPK8IP1	MAP2K7	9606	0.999	0	0	0	0.056	0.66	0.9	0.98
9606.ENSP00000241416	9606.ENSP00000256759	ACVR2A	FST	9606	0.818	0	0	0	0.044	0	0	0.818
9606.ENSP00000241416	9606.ENSP00000327440	ACVR2A	BMP8A	9606	0.96	0	0	0	0.048	0.126	0.9	0.58
9606.ENSP00000241416	9606.ENSP00000287020	ACVR2A	GDF6	9606	0.961	0	0	0	0.048	0.126	0.9	0.593
9606.ENSP00000241416	9606.ENSP00000272224	ACVR2A	GDF7	9606	0.969	0	0	0	0.048	0.133	0.9	0.669
9606.ENSP00000241416	9606.ENSP00000332973	ACVR2A	SMAD3	9606	0.979	0	0	0	0.086	0.126	0.9	0.768
9606.ENSP00000241416	9606.ENSP00000401907	ACVR2A	BMPR1B	9606	0.987	0	0	0.078	0.153	0.152	0.9	0.84
9606.ENSP00000241416	9606.ENSP00000295228	ACVR2A	INHBB	9606	0.995	0	0	0	0.048	0.705	0.9	0.868
9606.ENSP00000241416	9606.ENSP00000243349	ACVR2A	ACVR1C	9606	0.996	0	0	0	0.151	0.152	0.9	0.953
9606.ENSP00000242249	9606.ENSP00000254661	RAMP3	RAMP1	9606	0.964	0	0	0	0.067	0	0.9	0.651
9606.ENSP00000242249	9606.ENSP00000253796	RAMP3	RAMP2	9606	0.991	0	0	0	0.25	0	0.9	0.897
9606.ENSP00000242249	9606.ENSP00000352561	RAMP3	CALCR	9606	0.999	0	0	0	0.049	0.9	0.9	0.99
9606.ENSP00000242462	9606.ENSP00000480291	NEUROG3	HNF1B	9606	0.714	0	0	0	0	0	0	0.714
9606.ENSP00000242462	9606.ENSP00000438804	NEUROG3	HNF1A	9606	0.732	0	0	0	0.059	0	0	0.727
9606.ENSP00000242462	9606.ENSP00000381382	NEUROG3	TCF4	9606	0.744	0	0	0	0	0.654	0	0.291
9606.ENSP00000242462	9606.ENSP00000371398	NEUROG3	GLIS3	9606	0.751	0	0	0	0	0.046	0	0.749
9606.ENSP00000242462	9606.ENSP00000400341	NEUROG3	FOXA2	9606	0.795	0	0	0	0.042	0	0	0.794
9606.ENSP00000242462	9606.ENSP00000323568	NEUROG3	SLC2A2	9606	0.854	0	0	0	0.054	0	0	0.852
9606.ENSP00000242462	9606.ENSP00000380432	NEUROG3	INS	9606	0.86	0	0	0	0.137	0	0	0.845
9606.ENSP00000242462	9606.ENSP00000370421	NEUROG3	PDX1	9606	0.876	0	0	0	0.099	0.045	0	0.868
9606.ENSP00000242462	9606.ENSP00000295108	NEUROG3	NEUROD1	9606	0.882	0	0	0	0.042	0	0.75	0.547
9606.ENSP00000242462	9606.ENSP00000295886	NEUROG3	NKX6-1	9606	0.885	0	0	0	0.067	0	0	0.882
9606.ENSP00000242462	9606.ENSP00000332208	NEUROG3	RFX6	9606	0.899	0	0	0	0.103	0.046	0	0.892
9606.ENSP00000242462	9606.ENSP00000302630	NEUROG3	ONECUT1	9606	0.967	0	0	0	0.057	0	0.75	0.874
9606.ENSP00000242462	9606.ENSP00000368014	NEUROG3	PAX4	9606	0.98	0	0	0	0.098	0.045	0.75	0.921
9606.ENSP00000242592	9606.ENSP00000261733	ACADS	ALDH2	9606	0.906	0.042	0	0	0.227	0	0.829	0.348
9606.ENSP00000242592	9606.ENSP00000419027	ACADS	PCCB	9606	0.962	0.057	0.013	0	0.253	0	0.923	0.391
9606.ENSP00000242729	9606.ENSP00000378965	SSPN	SNTB1	9606	0.877	0	0	0	0.042	0	0.54	0.745
9606.ENSP00000242729	9606.ENSP00000371512	SSPN	SGCZ	9606	0.879	0	0	0	0.112	0.072	0.54	0.719
9606.ENSP00000242729	9606.ENSP00000470152	SSPN	DTNA	9606	0.99	0	0	0	0.083	0	0	0.99
9606.ENSP00000242729	9606.ENSP00000354923	SSPN	DMD	9606	0.998	0	0	0	0.056	0	0.72	0.996
9606.ENSP00000242848	9606.ENSP00000410242	ZC3H13	IGF2BP2	9606	0.722	0	0	0	0.047	0	0	0.72
9606.ENSP00000242848	9606.ENSP00000258729	ZC3H13	IGF2BP3	9606	0.727	0	0	0	0.042	0	0	0.727
9606.ENSP00000242848	9606.ENSP00000290341	ZC3H13	IGF2BP1	9606	0.771	0	0	0	0.042	0	0	0.771
9606.ENSP00000242848	9606.ENSP00000418823	ZC3H13	FTO	9606	0.839	0	0	0	0.056	0	0	0.836
9606.ENSP00000242848	9606.ENSP00000292035	ZC3H13	MED27	9606	0.994	0	0	0	0.097	0.994	0	0
9606.ENSP00000242848	9606.ENSP00000357047	ZC3H13	MED23	9606	0.995	0	0	0	0.26	0.994	0	0
9606.ENSP00000243346	9606.ENSP00000478887	NMI	MYC	9606	0.923	0	0	0	0.054	0.474	0	0.858
9606.ENSP00000243347	9606.ENSP00000356438	TNFAIP6	PTGS2	9606	0.724	0	0	0	0.316	0	0	0.613
9606.ENSP00000243347	9606.ENSP00000263341	TNFAIP6	IL1B	9606	0.752	0	0	0	0.219	0	0	0.696
9606.ENSP00000243347	9606.ENSP00000306991	TNFAIP6	HAS2	9606	0.796	0	0	0	0.149	0	0	0.77
9606.ENSP00000243349	9606.ENSP00000332973	ACVR1C	SMAD3	9606	0.963	0	0	0	0.067	0.126	0.9	0.608
9606.ENSP00000243349	9606.ENSP00000295228	ACVR1C	INHBB	9606	0.991	0	0	0	0.074	0.461	0.9	0.851
9606.ENSP00000243997	9606.ENSP00000362058	ATP5F1E	NDUFS5	9606	0.759	0	0	0	0.628	0	0	0.378
9606.ENSP00000243997	9606.ENSP00000346196	ATP5F1E	NDUFV3	9606	0.787	0	0	0	0.619	0.094	0	0.432
9606.ENSP00000243997	9606.ENSP00000418438	ATP5F1E	NDUFA3	9606	0.791	0	0	0	0.605	0.096	0	0.462
9606.ENSP00000243997	9606.ENSP00000301457	ATP5F1E	NDUFA7	9606	0.795	0	0	0	0.689	0	0	0.369
9606.ENSP00000243997	9606.ENSP00000274137	ATP5F1E	NDUFS6	9606	0.797	0	0	0	0.645	0	0	0.452
9606.ENSP00000243997	9606.ENSP00000423673	ATP5F1E	NDUFA13	9606	0.799	0	0	0	0.697	0	0	0.362
9606.ENSP00000243997	9606.ENSP00000268668	ATP5F1E	NDUFB10	9606	0.805	0	0	0	0.663	0.097	0	0.411
9606.ENSP00000243997	9606.ENSP00000482543	ATP5F1E	NDUFA6	9606	0.809	0	0	0	0.728	0.096	0	0.288
9606.ENSP00000243997	9606.ENSP00000417142	ATP5F1E	NDUFA5	9606	0.817	0	0	0	0.626	0.096	0	0.502
9606.ENSP00000243997	9606.ENSP00000276689	ATP5F1E	NDUFB9	9606	0.828	0	0	0	0.732	0	0	0.383
9606.ENSP00000243997	9606.ENSP00000360492	ATP5F1E	NDUFA1	9606	0.84	0	0	0	0.681	0	0	0.518
9606.ENSP00000243997	9606.ENSP00000252102	ATP5F1E	NDUFA2	9606	0.851	0	0	0	0.642	0.093	0	0.577
9606.ENSP00000243997	9606.ENSP00000377033	ATP5F1E	ATP5MC1	9606	0.995	0	0	0	0.163	0.966	0.72	0.555
9606.ENSP00000244763	9606.ENSP00000451818	SSR1	SRP54	9606	0.732	0	0	0	0.074	0.129	0.5	0.415
9606.ENSP00000246553	9606.ENSP00000287820	FFAR1	PPARG	9606	0.702	0	0	0	0	0	0	0.702
9606.ENSP00000246553	9606.ENSP00000362353	FFAR1	GLP1R	9606	0.713	0	0	0	0	0	0	0.713
9606.ENSP00000248248	9606.ENSP00000269221	MON1B	RMC1	9606	0.939	0	0	0	0.118	0.202	0.9	0.242
9606.ENSP00000250111	9606.ENSP00000292079	ATP1B2	FXYD2	9606	0.966	0	0	0	0	0.542	0.9	0.335
9606.ENSP00000250111	9606.ENSP00000354490	ATP1B2	ATP1A2	9606	0.993	0	0	0	0.256	0.299	0.9	0.887
9606.ENSP00000252102	9606.ENSP00000377411	NDUFA2	NDUFA4L2	9606	0.741	0	0	0	0.328	0.047	0.467	0.332
9606.ENSP00000252102	9606.ENSP00000379430	NDUFA2	NDUFAF6	9606	0.824	0	0	0	0	0	0.5	0.663
9606.ENSP00000252102	9606.ENSP00000351214	NDUFA2	TOMM7	9606	0.84	0	0	0	0.84	0	0	0
9606.ENSP00000252102	9606.ENSP00000358272	NDUFA2	NDUFAF4	9606	0.952	0	0	0	0.103	0	0.838	0.697
9606.ENSP00000252102	9606.ENSP00000323076	NDUFA2	NDUFAF3	9606	0.953	0	0	0	0.15	0	0.893	0.53
9606.ENSP00000252102	9606.ENSP00000260361	NDUFA2	NDUFAF1	9606	0.983	0	0	0	0.067	0	0.967	0.507
9606.ENSP00000252102	9606.ENSP00000296597	NDUFA2	NDUFAF2	9606	0.984	0	0	0	0.2	0.507	0.838	0.79
9606.ENSP00000252102	9606.ENSP00000354665	NDUFA2	MT-ND6	9606	0.993	0	0	0	0	0.894	0.851	0.614
9606.ENSP00000252102	9606.ENSP00000354728	NDUFA2	MT-ND4L	9606	0.998	0	0	0	0	0.987	0.851	0.304
9606.ENSP00000252102	9606.ENSP00000483888	NDUFA2	NDUFB1	9606	0.999	0	0	0	0.999	0.894	0.9	0.92
9606.ENSP00000252102	9606.ENSP00000315774	NDUFA2	NDUFS8	9606	0.999	0	0	0	0.909	0.998	0.967	0.906
9606.ENSP00000252102	9606.ENSP00000252711	NDUFA2	NDUFA10	9606	0.999	0	0	0	0.226	0.998	0.967	0.947
9606.ENSP00000252102	9606.ENSP00000369176	NDUFA2	NDUFB6	9606	0.999	0	0	0	0.747	0.923	0.967	0.8
9606.ENSP00000252102	9606.ENSP00000356972	NDUFA2	NDUFS2	9606	0.999	0	0	0	0.852	0.998	0.967	0.798
9606.ENSP00000252102	9606.ENSP00000362058	NDUFA2	NDUFS5	9606	0.999	0	0	0	0.845	0.998	0.9	0.57
9606.ENSP00000252102	9606.ENSP00000362873	NDUFA2	NDUFA8	9606	0.999	0	0	0	0.945	0.998	0.967	0.805
9606.ENSP00000252102	9606.ENSP00000346196	NDUFA2	NDUFV3	9606	0.999	0	0	0	0.431	0.998	0.967	0.833
9606.ENSP00000252102	9606.ENSP00000268668	NDUFA2	NDUFB10	9606	0.999	0	0	0	0.606	0.998	0.967	0.868
9606.ENSP00000252102	9606.ENSP00000355046	NDUFA2	MT-ND2	9606	0.999	0	0	0	0.163	0.988	0.967	0.597
9606.ENSP00000252102	9606.ENSP00000418438	NDUFA2	NDUFA3	9606	0.999	0	0	0	0.823	0.912	0.967	0.937
9606.ENSP00000252102	9606.ENSP00000276689	NDUFA2	NDUFB9	9606	0.999	0	0	0	0.816	0.998	0.967	0.632
9606.ENSP00000252102	9606.ENSP00000497587	NDUFA2	NDUFV1	9606	0.999	0	0	0	0.464	0.998	0.967	0.981
9606.ENSP00000252102	9606.ENSP00000354687	NDUFA2	MT-ND1	9606	0.999	0	0	0	0.324	0.998	0.967	0.529
9606.ENSP00000252102	9606.ENSP00000263774	NDUFA2	NDUFS3	9606	0.999	0	0	0	0.426	0.998	0.967	0.87
9606.ENSP00000252102	9606.ENSP00000389160	NDUFA2	NDUFA11	9606	0.999	0	0	0	0.806	0.998	0.944	0.857
9606.ENSP00000252102	9606.ENSP00000360492	NDUFA2	NDUFA1	9606	0.999	0	0	0	0.598	0.915	0.967	0.9
9606.ENSP00000252102	9606.ENSP00000301457	NDUFA2	NDUFA7	9606	0.999	0	0	0	0.833	0.998	0.967	0.964
9606.ENSP00000252102	9606.ENSP00000296684	NDUFA2	NDUFS4	9606	0.999	0	0	0	0.926	0.998	0.967	0.901
9606.ENSP00000252102	9606.ENSP00000417142	NDUFA2	NDUFA5	9606	0.999	0	0	0	0.893	0.998	0.967	0.92
9606.ENSP00000252102	9606.ENSP00000266544	NDUFA2	NDUFA9	9606	0.999	0	0	0	0.72	0.999	0.944	0.925
9606.ENSP00000252102	9606.ENSP00000354813	NDUFA2	MT-ND5	9606	0.999	0	0	0	0.242	0.988	0.967	0.646
9606.ENSP00000252102	9606.ENSP00000482543	NDUFA2	NDUFA6	9606	0.999	0	0	0	0.941	0.998	0.967	0.915
9606.ENSP00000252102	9606.ENSP00000274137	NDUFA2	NDUFS6	9606	0.999	0	0	0	0.954	0.998	0.967	0.949
9606.ENSP00000252102	9606.ENSP00000276062	NDUFA2	NDUFB11	9606	0.999	0	0	0	0.913	0.998	0.967	0.692
9606.ENSP00000252102	9606.ENSP00000299166	NDUFA2	NDUFB8	9606	0.999	0	0	0	0.979	0.998	0.967	0.899
9606.ENSP00000252102	9606.ENSP00000330737	NDUFA2	NDUFA12	9606	0.999	0	0	0	0.965	0.998	0.967	0.814
9606.ENSP00000252102	9606.ENSP00000419087	NDUFA2	NDUFB2	9606	0.999	0	0	0	0.785	0.812	0.967	0.817
9606.ENSP00000252102	9606.ENSP00000281031	NDUFA2	NDUFC2	9606	0.999	0	0	0	0.903	0.998	0.944	0.929
9606.ENSP00000252102	9606.ENSP00000423673	NDUFA2	NDUFA13	9606	0.999	0	0	0	0.825	0.998	0.967	0.64
9606.ENSP00000252102	9606.ENSP00000259037	NDUFA2	NDUFB5	9606	0.999	0	0	0	0.77	0.998	0.967	0.906
9606.ENSP00000252102	9606.ENSP00000355206	NDUFA2	MT-ND3	9606	0.999	0	0	0	0.049	0.991	0.967	0.618
9606.ENSP00000252102	9606.ENSP00000339720	NDUFA2	NDUFA4	9606	0.999	0	0	0	0.468	0.994	0.944	0.963
9606.ENSP00000252102	9606.ENSP00000354961	NDUFA2	MT-ND4	9606	0.999	0	0	0	0.251	0.998	0.967	0.529
9606.ENSP00000252102	9606.ENSP00000392709	NDUFA2	NDUFS1	9606	0.999	0	0	0	0.715	0.999	0.967	0.989
9606.ENSP00000252102	9606.ENSP00000458770	NDUFA2	NDUFAB1	9606	0.999	0	0	0	0.385	0.991	0.967	0.934
9606.ENSP00000252102	9606.ENSP00000327268	NDUFA2	NDUFV2	9606	0.999	0	0	0	0.978	0.998	0.967	0.985
9606.ENSP00000252102	9606.ENSP00000407336	NDUFA2	NDUFB3	9606	0.999	0	0	0	0.922	0.998	0.967	0.92
9606.ENSP00000252102	9606.ENSP00000441126	NDUFA2	NDUFC1	9606	0.999	0	0	0	0.759	0.825	0.967	0.881
9606.ENSP00000252486	9606.ENSP00000392423	APOE	RELN	9606	0.709	0	0	0	0.067	0	0	0.701
9606.ENSP00000252486	9606.ENSP00000418823	APOE	FTO	9606	0.713	0	0	0	0	0	0	0.713
9606.ENSP00000252486	9606.ENSP00000312652	APOE	LEP	9606	0.715	0	0	0	0	0	0	0.715
9606.ENSP00000252486	9606.ENSP00000348069	APOE	SREBF1	9606	0.721	0	0	0	0.057	0	0	0.717
9606.ENSP00000252486	9606.ENSP00000303208	APOE	PCSK9	9606	0.729	0	0	0	0.063	0	0	0.722
9606.ENSP00000252486	9606.ENSP00000412237	APOE	IL10	9606	0.734	0	0	0	0.087	0	0	0.72
9606.ENSP00000252486	9606.ENSP00000287820	APOE	PPARG	9606	0.74	0	0	0	0.054	0	0	0.737
9606.ENSP00000252486	9606.ENSP00000256637	APOE	SORT1	9606	0.743	0	0	0	0.044	0	0	0.743
9606.ENSP00000252486	9606.ENSP00000363089	APOE	TLR4	9606	0.777	0	0	0	0.044	0	0	0.776
9606.ENSP00000252486	9606.ENSP00000264896	APOE	SCARB2	9606	0.797	0	0	0	0.102	0	0	0.784
9606.ENSP00000252486	9606.ENSP00000287936	APOE	HMGCR	9606	0.806	0	0	0	0	0	0	0.806
9606.ENSP00000252486	9606.ENSP00000348170	APOE	HP	9606	0.811	0	0	0	0.083	0.37	0	0.699
9606.ENSP00000252486	9606.ENSP00000414303	APOE	BDNF	9606	0.831	0	0	0	0	0	0	0.831
9606.ENSP00000252486	9606.ENSP00000263341	APOE	IL1B	9606	0.846	0	0	0	0.087	0	0	0.839
9606.ENSP00000252486	9606.ENSP00000342235	APOE	ERBB4	9606	0.862	0	0	0	0	0	0.75	0.472
9606.ENSP00000252486	9606.ENSP00000290866	APOE	ACE	9606	0.876	0	0	0	0.049	0	0	0.875
9606.ENSP00000252486	9606.ENSP00000380432	APOE	INS	9606	0.92	0	0	0	0.124	0	0.5	0.833
9606.ENSP00000252486	9606.ENSP00000299022	APOE	LIPC	9606	0.943	0	0	0	0	0	0.54	0.883
9606.ENSP00000252486	9606.ENSP00000321334	APOE	LPA	9606	0.971	0	0	0	0	0	0.72	0.902
9606.ENSP00000252486	9606.ENSP00000363868	APOE	ABCA1	9606	0.98	0	0	0	0.084	0	0	0.979
9606.ENSP00000252486	9606.ENSP00000497642	APOE	LPL	9606	0.982	0	0	0	0.102	0	0.8	0.908
